# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
66344at7147	Complete	ptg000009l	6410791	6412219	+	421.9	230	https://v10-1.orthodb.org/?query=66344at7147	CDP-alcohol phosphatidyltransferase
66392at7147	Complete	ptg000009l	1040285	1041233	+	199.1	137	https://v10-1.orthodb.org/?query=66392at7147	Protein of unknown function DUF1690
66428at7147	Complete	ptg000003l	16478092	16477497	-	243.2	126	https://v10-1.orthodb.org/?query=66428at7147	Glia maturation factor
66429at7147	Complete	ptg000002l	17718528	17717992	-	181.2	96	https://v10-1.orthodb.org/?query=66429at7147	Rab5-interacting protein
66432at7147	Complete	ptg000002l	4688071	4687613	-	199.1	113	https://v10-1.orthodb.org/?query=66432at7147	Transcription factor Maf family
66486at7147	Complete	ptg000009l	15923244	15924164	+	201.0	102	https://v10-1.orthodb.org/?query=66486at7147	Single-stranded DNA-binding protein
66519at7147	Complete	ptg000010l	4690107	4691701	+	188.7	153	https://v10-1.orthodb.org/?query=66519at7147	uncharacterized protein LOC108091232
66532at7147	Complete	ptg000009l	2371272	2371934	+	235.4	145	https://v10-1.orthodb.org/?query=66532at7147	GNAT domain
66553at7147	Complete	ptg000006l	2079806	2080670	+	393.2	216	https://v10-1.orthodb.org/?query=66553at7147	Protein of unknown function DUF1676
66653at7147	Complete	ptg000001l	3329762	3328802	-	353.5	226	https://v10-1.orthodb.org/?query=66653at7147	Phosphatidylinositol N-acetylglucosaminyltransferase subunit C
66764at7147	Complete	ptg000001l	10922648	10921904	-	267.1	132	https://v10-1.orthodb.org/?query=66764at7147	NUDIX hydrolase domain
66766at7147	Complete	ptg000001l	19574645	19575734	+	199.0	137	https://v10-1.orthodb.org/?query=66766at7147	Insect cuticle protein
66771at7147	Complete	ptg000001l	5890415	5891798	+	277.0	177	https://v10-1.orthodb.org/?query=66771at7147	Zinc finger C2H2 superfamily
66809at7147	Complete	ptg000001l	9430594	9431742	+	233.4	156	https://v10-1.orthodb.org/?query=66809at7147	Insect cuticle protein
66841at7147	Complete	ptg000001l	1645208	1646951	+	261.3	140	https://v10-1.orthodb.org/?query=66841at7147	DoxX family
66874at7147	Complete	ptg000001l	9164213	9162970	-	247.2	165	https://v10-1.orthodb.org/?query=66874at7147	Vesicle transport protein, Use1
66900at7147	Complete	ptg000003l	3474874	3474367	-	224.3	123	https://v10-1.orthodb.org/?query=66900at7147	Oligosaccharyl transferase complex, subunit OST3/OST6
66947at7147	Complete	ptg000001l	16043210	16044468	+	390.5	268	https://v10-1.orthodb.org/?query=66947at7147	Mitochondrial 28S ribosomal protein S31
66984at7147	Complete	ptg000001l	14662436	14663354	+	195.5	125	https://v10-1.orthodb.org/?query=66984at7147	Protein snakeskin
67095at7147	Complete	ptg000010l	10580421	10584337	+	197.9	146	https://v10-1.orthodb.org/?query=67095at7147	Coactivator CBP, pKID
67102at7147	Complete	ptg000001l	19159019	19155898	-	356.3	243	https://v10-1.orthodb.org/?query=67102at7147	uncharacterized protein LOC108057971
67166at7147	Complete	ptg000002l	14902424	14901151	-	316.0	159	https://v10-1.orthodb.org/?query=67166at7147	EF-hand domain
67217at7147	Complete	ptg000009l	16777571	16778095	+	258.7	137	https://v10-1.orthodb.org/?query=67217at7147	TRAPP complex, Trs33 subunit
67223at7147	Complete	ptg000002l	11176419	11176856	+	209.0	107	https://v10-1.orthodb.org/?query=67223at7147	Ribosomal protein S16
67285at7147	Complete	ptg000009l	2050357	2050821	+	235.4	114	https://v10-1.orthodb.org/?query=67285at7147	Ribosomal protein L32e
67323at7147	Complete	ptg000009l	22457039	22456350	-	203.8	137	https://v10-1.orthodb.org/?query=67323at7147	CS domain
67346at7147	Complete	ptg000014l	714588	715960	+	180.2	154	https://v10-1.orthodb.org/?query=67346at7147	High mobility group box domain
67371at7147	Complete	ptg000001l	8628068	8629403	+	185.3	111	https://v10-1.orthodb.org/?query=67371at7147	Ribosomal protein L14e domain
67421at7147	Complete	ptg000001l	648567	647893	-	215.4	104	https://v10-1.orthodb.org/?query=67421at7147	PDZ domain
67439at7147	Complete	ptg000002l	2711741	2710001	-	272.8	133	https://v10-1.orthodb.org/?query=67439at7147	Ribosomal protein S5 domain 2-type fold
67511at7147	Complete	ptg000002l	7192840	7193668	+	229.1	106	https://v10-1.orthodb.org/?query=67511at7147	BTB/POZ domain
67611at7147	Complete	ptg000001l	12827097	12831126	+	319.1	251	https://v10-1.orthodb.org/?query=67611at7147	Leucine-rich repeat
67613at7147	Complete	ptg000003l	3550876	3551853	+	263.0	155	https://v10-1.orthodb.org/?query=67613at7147	Zinc finger, AN1-type
67720at7147	Complete	ptg000001l	16270115	16270582	+	216.7	116	https://v10-1.orthodb.org/?query=67720at7147	Mediator of RNA polymerase II transcription subunit 10
67721at7147	Complete	ptg000001l	13053281	13052714	-	208.8	118	https://v10-1.orthodb.org/?query=67721at7147	Ribosomal protein L20
67729at7147	Complete	ptg000001l	13059027	13060153	+	239.2	117	https://v10-1.orthodb.org/?query=67729at7147	Ribosomal protein L7Ae/L30e/S12e/Gadd45
67772at7147	Complete	ptg000001l	4265390	4266503	+	298.2	185	https://v10-1.orthodb.org/?query=67772at7147	PQ-loop repeat
67792at7147	Complete	ptg000002l	9669872	9670244	+	233.8	107	https://v10-1.orthodb.org/?query=67792at7147	ATPase, V1 complex, subunit F
67813at7147	Complete	ptg000002l	17854323	17852323	-	215.4	116	https://v10-1.orthodb.org/?query=67813at7147	Cytochrome b5-like heme/steroid binding domain
67815at7147	Complete	ptg000002l	2463276	2462258	-	245.3	109	https://v10-1.orthodb.org/?query=67815at7147	Ribosomal protein L14P
67894at7147	Complete	ptg000010l	11452272	11453037	+	253.4	206	https://v10-1.orthodb.org/?query=67894at7147	Lysine methyltransferase
67924at7147	Complete	ptg000001l	17693107	17693904	+	205.8	125	https://v10-1.orthodb.org/?query=67924at7147	Selenoprotein F/M domain
67985at7147	Complete	ptg000009l	14327533	14326813	-	257.3	154	https://v10-1.orthodb.org/?query=67985at7147	Protein of unknown function DUF4728
68094at7147	Complete	ptg000002l	15315858	15315561	-	147.9	92	https://v10-1.orthodb.org/?query=68094at7147	39S ribosomal protein L42, mitochondrial
68124at7147	Complete	ptg000002l	12803081	12803735	+	239.1	135	https://v10-1.orthodb.org/?query=68124at7147	Adenylate kinase isoenzyme 6
68151at7147	Complete	ptg000001l	23724326	23725842	+	355.0	204	https://v10-1.orthodb.org/?query=68151at7147	Survival motor neuron
68160at7147	Complete	ptg000001l	14797396	14796145	-	214.7	182	https://v10-1.orthodb.org/?query=68160at7147	tRNA-splicing endonuclease subunit Sen34
68189at7147	Complete	ptg000009l	14973112	14972533	-	166.5	103	https://v10-1.orthodb.org/?query=68189at7147	BIR repeat
68269at7147	Complete	ptg000010l	2386555	2386213	-	267.4	114	https://v10-1.orthodb.org/?query=68269at7147	Protein yippee-like
68312at7147	Complete	ptg000010l	8091095	8091788	+	247.4	189	https://v10-1.orthodb.org/?query=68312at7147	Ribosome-binding factor A
68367at7147	Complete	ptg000002l	3939028	3939618	+	246.2	137	https://v10-1.orthodb.org/?query=68367at7147	TM2 domain
68413at7147	Complete	ptg000002l	7755989	7756518	+	156.9	115	https://v10-1.orthodb.org/?query=68413at7147	Ribonuclease H2, subunit C
68418at7147	Complete	ptg000002l	8777414	8778164	+	282.8	134	https://v10-1.orthodb.org/?query=68418at7147	Ribosomal protein S19/S15
68444at7147	Complete	ptg000009l	20726841	20726284	-	216.2	137	https://v10-1.orthodb.org/?query=68444at7147	Ribosomal protein L28/L40, mitochondrial
68467at7147	Complete	ptg000009l	24667059	24668315	+	179.3	116	https://v10-1.orthodb.org/?query=68467at7147	Fcf2 pre-rRNA processing, C-terminal
68471at7147	Complete	ptg000001l	8667656	8670508	+	183.0	111	https://v10-1.orthodb.org/?query=68471at7147	Insect cuticle protein
68516at7147	Complete	ptg000010l	8989381	8988112	-	187.5	196	https://v10-1.orthodb.org/?query=68516at7147	Zinc finger C2H2 superfamily
68601at7147	Complete	ptg000003l	19979996	19980477	+	292.8	137	https://v10-1.orthodb.org/?query=68601at7147	RNA-binding domain superfamily
68649at7147	Complete	ptg000002l	12730825	12730350	-	186.1	102	https://v10-1.orthodb.org/?query=68649at7147	Transcription elongation factor SPT4
68750at7147	Complete	ptg000003l	6056900	6056291	-	139.8	119	https://v10-1.orthodb.org/?query=68750at7147	Transmembrane protein 138
68755at7147	Complete	ptg000002l	9207496	9207028	-	216.0	122	https://v10-1.orthodb.org/?query=68755at7147	Zinc finger, AN1-type
68763at7147	Complete	ptg000003l	3970599	3969819	-	176.0	102	https://v10-1.orthodb.org/?query=68763at7147	Translation initiation factor 1A (eIF-1A)
68787at7147	Complete	ptg000009l	2981103	2979460	-	391.7	320	https://v10-1.orthodb.org/?query=68787at7147	Beclin 1-associated autophagy-related key regulator
68918at7147	Complete	ptg000009l	2098571	2099107	+	173.1	118	https://v10-1.orthodb.org/?query=68918at7147	mRNA splicing factor, Cwf18
68921at7147	Complete	ptg000014l	3727288	3726688	-	184.9	115	https://v10-1.orthodb.org/?query=68921at7147	Beta-thymosin
68960at7147	Complete	ptg000009l	13179201	13179957	+	190.0	87	https://v10-1.orthodb.org/?query=68960at7147	Mitochondrial pyruvate carrier
68985at7147	Complete	ptg000009l	20117738	20116586	-	453.2	263	https://v10-1.orthodb.org/?query=68985at7147	Transcription initiation factor IID, subunit 13
68993at7147	Complete	ptg000002l	9776127	9776669	+	132.3	96	https://v10-1.orthodb.org/?query=68993at7147	Zinc finger, HIT-type
69019at7147	Complete	ptg000002l	10868316	10853136	-	158.5	181	https://v10-1.orthodb.org/?query=69019at7147	Proline-rich AKT1 substrate 1 protein
69039at7147	Complete	ptg000009l	7512533	7514474	+	310.7	254	https://v10-1.orthodb.org/?query=69039at7147	Bud13
69129at7147	Complete	ptg000009l	2874232	2875168	+	183.8	103	https://v10-1.orthodb.org/?query=69129at7147	Iron sulphur-containing domain, CDGSH-type
69144at7147	Complete	ptg000001l	4303199	4303743	+	238.8	118	https://v10-1.orthodb.org/?query=69144at7147	2Fe-2S ferredoxin-like superfamily
69152at7147	Complete	ptg000009l	4821940	4820863	-	295.1	136	https://v10-1.orthodb.org/?query=69152at7147	Golgin subfamily A member 7/ERF4
69175at7147	Complete	ptg000002l	5902634	5903563	+	240.9	105	https://v10-1.orthodb.org/?query=69175at7147	SKP1 component, POZ domain
69243at7147	Complete	ptg000001l	3311367	3310095	-	250.3	145	https://v10-1.orthodb.org/?query=69243at7147	PH-like domain superfamily
69279at7147	Complete	ptg000009l	13823445	13823112	-	198.7	95	https://v10-1.orthodb.org/?query=69279at7147	Dynein light chain Tctex-1 like
69282at7147	Complete	ptg000002l	10748545	10748055	-	162.3	103	https://v10-1.orthodb.org/?query=69282at7147	Biogenesis of lysosome-related organelles complex 1 subunit 1
69342at7147	Complete	ptg000009l	15981906	15982647	+	186.6	148	https://v10-1.orthodb.org/?query=69342at7147	MICOS complex subunit
69363at7147	Complete	ptg000001l	21327069	21325585	-	466.0	355	https://v10-1.orthodb.org/?query=69363at7147	Chromo domain
69382at7147	Complete	ptg000009l	11528205	11528760	+	180.8	99	https://v10-1.orthodb.org/?query=69382at7147	Ubiquitin domain
69399at7147	Complete	ptg000001l	16613142	16614285	+	230.4	122	https://v10-1.orthodb.org/?query=69399at7147	Multiprotein bridging factor 1, N-terminal
69434at7147	Complete	ptg000002l	12603986	12604637	+	294.5	165	https://v10-1.orthodb.org/?query=69434at7147	Nascent polypeptide-associated complex NAC domain
69460at7147	Complete	ptg000002l	20063547	20062908	-	194.8	154	https://v10-1.orthodb.org/?query=69460at7147	INO80 complex subunit B-like conserved region
69478at7147	Complete	ptg000002l	10132296	10132794	+	240.3	140	https://v10-1.orthodb.org/?query=69478at7147	Ribosomal protein L27/L41, mitochondrial
69488at7147	Complete	ptg000009l	11437707	11435171	-	408.4	292	https://v10-1.orthodb.org/?query=69488at7147	Insect cuticle protein
69496at7147	Complete	ptg000001l	1648986	1649677	+	291.0	171	https://v10-1.orthodb.org/?query=69496at7147	Mpv17/PMP22
69514at7147	Complete	ptg000006l	2047245	2048517	+	307.5	211	https://v10-1.orthodb.org/?query=69514at7147	Protein of unknown function DUF1676
69541at7147	Complete	ptg000002l	554906	555269	+	175.6	106	https://v10-1.orthodb.org/?query=69541at7147	CHCH
69589at7147	Complete	ptg000001l	19941010	19941562	+	141.2	91	https://v10-1.orthodb.org/?query=69589at7147	Prefoldin
69614at7147	Complete	ptg000002l	12936620	12935999	-	217.5	125	https://v10-1.orthodb.org/?query=69614at7147	Transmembrane protein 18
69619at7147	Complete	ptg000006l	1395319	1394789	-	170.5	119	https://v10-1.orthodb.org/?query=69619at7147	uncharacterized protein LOC108090194
69660at7147	Complete	ptg000001l	20259995	20260652	+	232.2	139	https://v10-1.orthodb.org/?query=69660at7147	Clathrin light chain
69738at7147	Complete	ptg000009l	21912228	21911315	-	223.5	145	https://v10-1.orthodb.org/?query=69738at7147	uncharacterized protein LOC108087184
69742at7147	Complete	ptg000006l	2086635	2092246	+	370.8	191	https://v10-1.orthodb.org/?query=69742at7147	Protein of unknown function DUF1676
69797at7147	Complete	ptg000009l	19433303	19432501	-	158.7	99	https://v10-1.orthodb.org/?query=69797at7147	Ninjurin
69811at7147	Complete	ptg000009l	15776150	15777349	+	210.1	139	https://v10-1.orthodb.org/?query=69811at7147	Protein of unknown function DUF4728
69847at7147	Complete	ptg000010l	8586132	8584881	-	112.0	96	https://v10-1.orthodb.org/?query=69847at7147	Uncharacterized protein, isoform A
69947at7147	Complete	ptg000003l	18627227	18626888	-	199.5	96	https://v10-1.orthodb.org/?query=69947at7147	Ribosomal protein S26e
69966at7147	Complete	ptg000002l	14098192	14097733	-	201.1	123	https://v10-1.orthodb.org/?query=69966at7147	Conserved insect protein
69968at7147	Complete	ptg000009l	5230194	5229016	-	185.9	98	https://v10-1.orthodb.org/?query=69968at7147	Histone H2A
70003at7147	Complete	ptg000006l	141237	140381	-	346.8	193	https://v10-1.orthodb.org/?query=70003at7147	Snf7 family
70047at7147	Complete	ptg000002l	6058615	6058070	-	176.2	87	https://v10-1.orthodb.org/?query=70047at7147	Peptidylprolyl isomerase
70164at7147	Complete	ptg000009l	23830497	23831031	+	214.7	145	https://v10-1.orthodb.org/?query=70164at7147	SGS domain
70210at7147	Complete	ptg000003l	2324443	2324035	-	197.1	107	https://v10-1.orthodb.org/?query=70210at7147	Protein C10
70236at7147	Complete	ptg000001l	18942784	18943231	+	286.8	137	https://v10-1.orthodb.org/?query=70236at7147	Ribosomal protein L26/L24, eukaryotic/archaeal
70243at7147	Complete	ptg000006l	1296967	1296303	-	186.6	102	https://v10-1.orthodb.org/?query=70243at7147	Ribosomal protein L35A
70261at7147	Complete	ptg000001l	1031185	1032030	+	355.4	197	https://v10-1.orthodb.org/?query=70261at7147	Pleckstrin homology domain
70268at7147	Complete	ptg000001l	8151556	8150836	-	220.4	168	https://v10-1.orthodb.org/?query=70268at7147	RmlC-like cupin domain superfamily
70287at7147	Complete	ptg000001l	15542733	15541736	-	311.1	216	https://v10-1.orthodb.org/?query=70287at7147	OTU domain
70302at7147	Complete	ptg000001l	5144227	5143836	-	174.8	89	https://v10-1.orthodb.org/?query=70302at7147	Uncharacterised protein family UPF0139
70323at7147	Complete	ptg000002l	11554733	11544777	-	196.5	115	https://v10-1.orthodb.org/?query=70323at7147	Insect cuticle protein
70365at7147	Complete	ptg000002l	20062495	20062888	+	163.0	115	https://v10-1.orthodb.org/?query=70365at7147	Intraflagellar transport protein 20
70373at7147	Complete	ptg000004l	519365	518883	-	216.5	122	https://v10-1.orthodb.org/?query=70373at7147	Mediator complex, subunit Med21
70408at7147	Complete	ptg000001l	14720465	14721206	+	262.3	176	https://v10-1.orthodb.org/?query=70408at7147	PIH1, N-terminal
70439at7147	Complete	ptg000003l	2678608	2679123	+	250.9	132	https://v10-1.orthodb.org/?query=70439at7147	Actin-related protein 2/3 complex subunit 5
70448at7147	Complete	ptg000003l	3243931	3243449	-	132.7	79	https://v10-1.orthodb.org/?query=70448at7147	NADH dehydrogenase 
70465at7147	Complete	ptg000002l	5064903	5064387	-	279.4	142	https://v10-1.orthodb.org/?query=70465at7147	Ribosomal protein S13
70491at7147	Complete	ptg000014l	5124918	5126827	+	428.9	275	https://v10-1.orthodb.org/?query=70491at7147	WW domain binding protein 11
70493at7147	Complete	ptg000009l	8213565	8213963	+	207.4	99	https://v10-1.orthodb.org/?query=70493at7147	Transcription initiation factor IIA, gamma subunit, C-terminal
70504at7147	Complete	ptg000002l	346577	346940	+	172.3	98	https://v10-1.orthodb.org/?query=70504at7147	Insect odorant-binding protein A10/Ejaculatory bulb-specific protein 3
70512at7147	Complete	ptg000003l	9852489	9852870	+	335.9	126	https://v10-1.orthodb.org/?query=70512at7147	Ribosomal protein L7Ae/L30e/S12e/Gadd45
70537at7147	Complete	ptg000010l	2392266	2393138	+	222.9	127	https://v10-1.orthodb.org/?query=70537at7147	ATP synthase, F1 complex, delta/epsilon subunit
70593at7147	Complete	ptg000003l	3576875	3577650	+	130.7	84	https://v10-1.orthodb.org/?query=70593at7147	Eukaryotic translation initiation factor 4E binding
70683at7147	Complete	ptg000010l	9087323	9087793	+	134.0	89	https://v10-1.orthodb.org/?query=70683at7147	RNA polymerase Rpb4/RPC9, core
70753at7147	Complete	ptg000010l	8534574	8534185	-	155.8	84	https://v10-1.orthodb.org/?query=70753at7147	HIG1 domain family member 2A
70775at7147	Complete	ptg000002l	9357077	9356439	-	195.8	126	https://v10-1.orthodb.org/?query=70775at7147	SRP-independent targeting protein 2/TMEM208
70809at7147	Complete	ptg000003l	20610970	20609813	-	145.9	81	https://v10-1.orthodb.org/?query=70809at7147	Transmembrane inner ear expressed protein
70842at7147	Complete	ptg000010l	6458423	6457684	-	228.2	126	https://v10-1.orthodb.org/?query=70842at7147	Plasminogen receptor (KT)
70904at7147	Complete	ptg000002l	15795269	15794827	-	212.3	113	https://v10-1.orthodb.org/?query=70904at7147	Ribosomal protein L31e
70927at7147	Complete	ptg000001l	8471658	8471151	-	236.8	147	https://v10-1.orthodb.org/?query=70927at7147	Uncharacterised protein family UPF0687
71034at7147	Complete	ptg000002l	10593302	10592883	-	173.8	92	https://v10-1.orthodb.org/?query=71034at7147	NADH:ubiquinone oxidoreductase, subunit NDUFB4
71120at7147	Complete	ptg000010l	7783758	7785284	+	301.2	272	https://v10-1.orthodb.org/?query=71120at7147	DALR anticodon binding
71142at7147	Complete	ptg000006l	1202476	1202958	+	174.6	102	https://v10-1.orthodb.org/?query=71142at7147	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
71155at7147	Complete	ptg000002l	4152587	4153117	+	231.1	116	https://v10-1.orthodb.org/?query=71155at7147	LSM domain, eukaryotic/archaea-type
